observed_electricity,predicted_electricity,residual,relative_bias,relative_bias_pct,log_bias,standardized_residual,symmetric_bias,bias_z,city,spatial_unit_id,fold_id,model_name,vulnerability_z,ntl_value
1760.0,1618.8963653204373,-141.10363467956267,-0.08017251970429698,-8.017251970429697,-0.08356914794110448,-0.20211484935960147,-0.08352054601484123,-0.5482824372071157,Amsterdam,BU0363ED02,1,random_forest,0.5445906773768783,41.76701354980469
1740.0,1564.9971222875859,-175.00287771241415,-0.10057636650138745,-10.057636650138745,-0.10600112802988715,-0.25067164532413283,-0.10590198492595614,-0.6303708553205505,Amsterdam,BU0363ED03,5,random_forest,0.09173246405813462,40.46556854248047
1690.0,1786.1835575284701,96.18355752847015,0.056913347649982335,5.691334764998233,0.05535272401007685,0.13777196657537977,0.05533859529377421,0.003239151282051655,Amsterdam,BU0363ED04,3,random_forest,0.6265083822456009,38.98700714111328
1700.0,1561.650685320097,-138.34931467990305,-0.08138194981170767,-8.138194981170766,-0.08488485761193854,-0.19816960037233372,-0.0848339249218685,-0.5531481963614268,Amsterdam,BU0363EE01,1,random_forest,0.5829097947392762,36.99458312988281
1530.0,1545.2405819811418,15.240581981141759,0.009961164693556705,0.9961164693556704,0.00991187931545845,0.02183039393893996,0.009911798166583389,-0.18565809266388686,Amsterdam,BU0363EE02,2,random_forest,0.3679452302009838,37.10887908935547
1920.0,1846.271576006724,-73.72842399327601,-0.03840022082983126,-3.840022082983126,-0.03915694484954724,-0.1056075510936512,-0.03915194244778719,-0.38022481701093414,Amsterdam,BU0363EE03,2,random_forest,-0.9401090430654432,39.075714111328125
1540.0,1545.5925435986862,5.592543598686234,0.0036315218173287233,0.36315218173287234,0.0036249437627295933,0.008010680302831268,0.003624939793355686,-0.21112340693034268,Amsterdam,BU0363EE04,4,random_forest,0.3935293742818525,37.45124053955078
1900.0,1649.8420148497014,-250.1579851502986,-0.13166209744752558,-13.166209744752559,-0.1411743514200321,-0.3583227575928431,-0.14094034838949876,-0.7554344526237905,Amsterdam,BU0363EE05,3,random_forest,-0.20275438938894522,33.31621551513672
1630.0,1523.6903849431437,-106.30961505685627,-0.06522062273426765,-6.522062273426766,-0.06744473768002646,-0.1522763880710002,-0.06741918329358947,-0.48812821323794786,Amsterdam,BU0363EE06,5,random_forest,-0.37351735939627395,37.180999755859375
1700.0,1840.0402174167427,140.04021741674273,0.08237659848043691,8.237659848043691,0.07915917761156521,0.20059162552224713,0.07911786805571018,0.10568247981143873,Amsterdam,BU0363EF01,5,random_forest,-0.09197175261808174,34.26362991333008
1640.0,1987.7425244256092,347.7425244256092,0.2120381246497617,21.20381246497617,0.1923033431340455,0.4981014705951398,0.1917129024919806,0.6273345819499123,Amsterdam,BU0363EF02,3,random_forest,-0.862320326259207,35.45778274536133
2240.0,1611.344903436947,-628.6550965630529,-0.28064959667993433,-28.064959667993435,-0.329406691826331,-0.900476663337082,-0.32646003529937817,-1.3548384891415026,Amsterdam,BU0363EG01,1,random_forest,,35.98127746582031
1710.0,1658.4147261886708,-51.585273811329216,-0.030166826790251004,-3.0166826790251005,-0.030631208657764475,-0.0738900161518002,-0.030628813851373615,-0.3471003626305914,Amsterdam,BU0363EG02,5,random_forest,-0.5912012009397323,37.60311508178711
1630.0,1648.9022986948721,18.902298694872115,0.01159650226679271,1.159650226679271,0.011529778182935324,0.02707538513759928,0.011529650457957195,-0.1790788296551316,Amsterdam,BU0363EG04,3,random_forest,-0.4143267656626124,42.94926452636719
1460.0,1598.189284900858,138.18928490085796,0.09465019513757394,9.465019513757394,0.09043485573600218,0.19794037598163536,0.09037327125769315,0.15506141037125798,Amsterdam,BU0363EH01,1,random_forest,-0.4703644268289566,40.86562728881836
1460.0,1774.0138101015755,314.0138101015755,0.21507795212436676,21.507795212436676,0.19480823286151772,0.44978893753972815,0.19419447691951122,0.6395643654417031,Amsterdam,BU0363EH02,2,random_forest,-0.10212520837763034,38.41569900512695
1460.0,1692.7494833907933,232.74948339079333,0.1594174543772557,15.94174543772557,0.14791768447401488,0.33338706604464813,0.14764857443761784,0.41563197382433975,Amsterdam,BU0363EH03,4,random_forest,0.4452403270985236,38.13125228881836
1620.0,1847.3471142872438,227.3471142872438,0.14033772486866902,14.033772486866901,0.13132446841786916,0.3256487889972247,0.13113605692978209,0.33887072243053673,Amsterdam,BU0363EH04,3,random_forest,0.12418415745245781,40.33848190307617
1380.0,2140.9801264438174,760.9801264438174,0.5514348742346503,55.14348742346503,0.43918022802441126,1.0900171634212317,0.43225471267422677,1.992789957268546,Amsterdam,BU0363EH05,3,random_forest,0.7970326099556501,39.8578987121582
1660.0,1662.9923860419758,2.9923860419758057,0.0018026421939613287,0.18026421939613288,0.0018010193844588684,0.004286251417075039,0.0018010188976328315,-0.21848132510602378,Amsterdam,BU0363EH06,4,random_forest,-0.34899537141827275,45.69847106933594
1550.0,1624.9877385327961,74.98773853279613,0.04837918615019105,4.837918615019105,0.047245339303798595,0.10741137541773384,0.04723655315119355,-0.03109534575712147,Amsterdam,BU0363EJ01,5,random_forest,-0.34267825286290493,44.259185791015625
1600.0,1664.8013868140793,64.80138681407925,0.040500866758799534,4.050086675879953,0.03970219987263679,0.09282058937719127,0.03969698559661234,-0.06279126970044124,Amsterdam,BU0363EJ02,4,random_forest,-0.21405915394594532,45.17752456665039
1460.0,2273.384134010212,813.3841340102122,0.5571124205549398,55.71124205549398,0.44283309355614353,1.1650799222167383,0.435735571167447,2.015631767483705,Amsterdam,BU0363EJ03,1,random_forest,-0.24269892786998987,52.80683135986328
1500.0,1922.786604791149,422.7866047911491,0.28185773652743273,28.185773652743272,0.24831038239345737,0.6055935492567236,0.24704233924448618,0.908231686761995,Amsterdam,BU0363EK02,5,random_forest,0.19680089426296757,30.848690032958984
1520.0,1762.9848722905062,242.98487229050625,0.15985846861217518,15.985846861217517,0.14829798785737935,0.3480480922492555,0.14802679984387385,0.4174062549817148,Amsterdam,BU0363EK03,3,random_forest,0.5933968891288018,32.22271728515625
1520.0,1751.3379430098616,231.33794300986165,0.15219601513806688,15.219601513806689,0.1416696998290563,0.3313651955796889,0.1414332282631824,0.3865787992174892,Amsterdam,BU0363EK04,2,random_forest,0.27412247638096277,32.50088119506836
1630.0,1682.502216002007,52.50221600200689,0.03220994846748889,3.220994846748889,0.03170208480606718,0.07520343116879212,0.03169942996468328,-0.09614715469652357,Amsterdam,BU0363EL01,5,random_forest,0.25156568958876074,32.48345184326172
1850.0,2141.067620237964,291.0676202379641,0.15733384877727788,15.733384877727788,0.1461189535019667,0.41692113992280144,0.1458595282936396,0.40724924632322634,Amsterdam,BU0363EL02,5,random_forest,-0.5729222517040453,35.58722686767578
1480.0,1576.8659105322768,96.86591053227676,0.06544993954883564,6.544993954883564,0.0633971883921074,0.13874935936109814,0.06337596307285194,0.03758342626243214,Amsterdam,BU0363EL03,4,random_forest,-0.8090696151254705,40.44223785400391
1520.0,1945.5755413491745,425.5755413491745,0.27998390878235163,27.998390878235163,0.24684750658871835,0.609588382512287,0.24560165333086048,0.9006929340483298,Amsterdam,BU0363EM01,2,random_forest,-0.3026130448295628,30.73675346374512
1530.0,1785.239298071209,255.23929807120908,0.16682307063477717,16.682307063477715,0.15428473138604115,0.36560115830797063,0.1539794115131937,0.4454261263574669,Amsterdam,BU0363EM02,2,random_forest,0.28446056294480243,32.28304672241211
1520.0,1746.474942689999,226.4749426899989,0.1489966728223677,14.89966728223677,0.13888910314647074,0.3243995027446544,0.1386662666412453,0.3737072582619587,Amsterdam,BU0363EM03,2,random_forest,-0.09590171116963199,29.29400634765625
1490.0,1652.087292627479,162.08729262747897,0.10878341787079125,10.878341787079124,0.1032633943189385,0.23217154403502777,0.10317173110231333,0.21192195772549915,Amsterdam,BU0363EM04,3,random_forest,0.6235754529641758,32.94290542602539
1880.0,2008.180634043028,128.18063404302802,0.06818118832075959,6.8181188320759585,0.06595737813446245,0.1836041261393332,0.06593347691757961,0.0485717410342069,Amsterdam,BU0363EN01,3,random_forest,-0.2810460539927532,34.73015594482422
1890.0,1711.2067893070991,-178.79321069290086,-0.09459958237719622,-9.459958237719622,-0.09937798272259446,-0.2561008646430648,-0.09929627547286841,-0.6063251565344613,Amsterdam,BU0363EN02,1,random_forest,-0.2003475846528483,37.88315963745117
1720.0,1977.172618430933,257.17261843093297,0.1495189642040308,14.951896420403079,0.13934356287016314,0.3683704190301116,0.13911853460608833,0.37580853228843875,Amsterdam,BU0363EN03,2,random_forest,0.7177286185958652,34.98696517944336
1740.0,1676.4596089009035,-63.540391099096496,-0.03651746614890603,-3.651746614890603,-0.037200919106148866,-0.09101435696116864,-0.03719662947781071,-0.37265014959700044,Amsterdam,BU0363EN04,4,random_forest,0.25153813970252226,37.71295547485352
1690.0,1671.8301402891066,-18.169859710893434,-0.010751396278635169,-1.0751396278635168,-0.0108096101693409,-0.026026249902719376,-0.01080950491408878,-0.2689885245277328,Amsterdam,BU0363EP01,1,random_forest,-0.24064482575329055,46.940765380859375
