observed_electricity,predicted_electricity,residual,relative_bias,relative_bias_pct,log_bias,standardized_residual,symmetric_bias,bias_z,city,spatial_unit_id,model_name,vulnerability_z,vulnerability_z_with_apartment_sensitivity,ntl_value
1014.6847253992531,668.1721334739345,-346.51259192531853,-0.2572629648811226,-25.726296488112258,-0.3650293999391085,-0.9341460630195232,-0.34970833789299133,-0.9796721706510835,Tokyo,533923562,random_forest,-0.6412330415985392,-1.0561300992940887,19.547916889190674
790.3575709209528,724.6727203649384,-65.68485055601427,0.07730887550164035,7.730887550164035,-0.015049526922651454,-0.1770765218256507,-0.013576973616829779,-0.45245157116144624,Tokyo,533923563,random_forest,0.13943936429369883,0.07459186770718068,22.451250076293945
728.2571052933595,692.6947527591078,-35.56235253425168,0.032691353436597785,3.2691353436597783,-0.0204007072706488,-0.09587077752932954,-0.018915215942492743,-0.5227601682745874,Tokyo,533923564,random_forest,2.5121258655839527,2.0282167616455298,16.15958333015442
1057.084979397302,680.7045555889564,-376.38042380834577,-0.2978841933888793,-29.78841933888793,-0.39995803236898464,-1.014665265538063,-0.386809181192566,-1.0436833809829629,Tokyo,533923571,random_forest,-0.8652786762532623,-1.1223401341255113,15.84666657447815
692.4574007296468,705.2183208150918,12.760920085445159,0.11776602559533993,11.776602559533993,0.06026965024166101,0.034401529803264726,0.0584924610268416,-0.3886989167191585,Tokyo,533923572,random_forest,1.2605842662958373,0.9296289280177976,16.482499996821087
1095.9743494634693,649.6287024051511,-446.3456470583181,-0.3332357019944709,-33.32357019944709,-0.48688189061885495,-1.2032810312281301,-0.4612614026372266,-1.0993905305702696,Tokyo,533923573,random_forest,-1.3156626643754776,-1.7757541181368517,13.665416598320007
976.5073677388456,733.5981794648146,-242.90918827403098,-0.13994586310798957,-13.994586310798956,-0.23179414564250453,-0.6548467997560075,-0.22298060173254233,-0.794803077494717,Tokyo,533923574,random_forest,-0.768255979010951,-1.1484113103312423,14.424999952316284
574.7489919354839,706.7072226914864,131.95823075600248,0.47789461795520105,47.78946179552011,0.2796215475790455,0.35573963144839665,0.262103861641619,0.1787941877217587,Tokyo,533923581,random_forest,-0.920406223290259,-1.1075886249991924,16.292083342870075
789.9868030351184,730.8419633120308,-59.14483972308756,0.042550953688258834,4.2550953688258835,-0.021723937595383085,-0.15944563188384964,-0.022947796445214608,-0.5072233426126848,Tokyo,533923583,random_forest,-0.8358379704692397,-0.9810068940085115,17.12333349386851
417.60026841842244,738.8569315469521,321.2566631285296,0.8954784313321328,89.54784313321328,0.6041159064116223,0.8660598606615246,0.5772739151742171,0.8368256232839527,Tokyo,533923641,random_forest,1.6192681182861541,1.4098251013206418,24.418750206629436
1049.1010211412151,677.9393270752447,-371.1616940659705,-0.2888652666976837,-28.88652666976837,-0.39862816440013155,-1.0005963515753247,-0.3824945058844924,-1.0294712944802693,Tokyo,533923642,random_forest,0.27797467661805225,-0.035773982187244674,24.175000031789143
605.852604716219,689.9548463176094,84.10224160139029,0.24207869200687893,24.207869200687895,0.16323988025462102,0.2267270503693205,0.15833394316179333,-0.19280616485257465,Tokyo,533923643,random_forest,3.9978466421900842,3.5066919184620877,24.074583371480305
757.399700485107,705.2677444411406,-52.13195604396634,0.012945169330885806,1.2945169330885802,-0.040134124797821226,-0.14053994755398017,-0.03921476002552108,-0.5538763405440053,Tokyo,533923644,random_forest,1.0323081593705823,0.926321036576295,23.825416644414265
870.964971926479,631.7794964979548,-239.18547542852434,-0.17187394209601778,-17.187394209601777,-0.2565117919132515,-0.6448082274919583,-0.24672924342956293,-0.8451155632238296,Tokyo,533923651,random_forest,-0.11601560890442669,0.25228893121353463,32.06625032424927
920.841971213606,671.8596054253074,-248.98236578829855,-0.19787893999398565,-19.787893999398566,-0.2752046773281012,-0.671219176971651,-0.265805892374638,-0.8860944171698408,Tokyo,533923652,random_forest,0.26060906611567664,0.49306004960783045,32.43541646003723
407.373294519263,661.8309003507653,254.45760583150232,0.8428259904570079,84.28259904570079,0.536426292361631,0.6859796042970396,0.5057722697482131,0.7538555460323283,Tokyo,533923653,random_forest,-0.19894473305361016,-0.21996881597929654,22.553333044052124
860.5626959805428,705.3215560569291,-155.24113992361362,-0.057996854876957334,-5.799685487695733,-0.13893838443590967,-0.4185068683147921,-0.13388261396663384,-0.6656672685822944,Tokyo,533923654,random_forest,0.36692946825432937,0.4208492524085205,22.769583304723103
1175.4923424715732,733.685144135229,-441.8071983363443,-0.2965292568341388,-29.652925683413873,-0.4307082915713078,-1.1910460530350098,-0.4095409909755881,-1.0415482626722186,Tokyo,533923661,random_forest,-0.5208322501764118,-0.4923891269174069,20.274166584014893
899.100224748177,693.4967246844899,-205.60350006368705,-0.16277220418607077,-16.277220418607076,-0.22518070074941443,-0.5542762502810336,-0.2187151095595745,-0.8307729822349754,Tokyo,533923662,random_forest,1.0740018590798428,0.6475594532668659,17.71708333492279
536.8361580901178,699.1066585517842,162.2705004616664,0.49706954057174163,49.706954057174165,0.32215787004035024,0.4374569717891906,0.3068896969743956,0.20901016222067162,Tokyo,533923663,random_forest,1.8419217316283012,1.4504617381214044,19.554166714350384
1003.2103952186734,739.4047492198905,-263.8056459987828,-0.1825475236464086,-18.25475236464086,-0.2754919559767137,-0.7111805208660266,-0.26632286749761896,-0.861935066195929,Tokyo,533923664,random_forest,-0.30939189716626825,-0.5139670480223014,18.359999974568684
633.527605702765,750.8017476096447,117.27414190687973,0.38437774392474794,38.437774392474786,0.2295017030142575,0.31615352662253443,0.21898782326377278,0.031429656587498585,Tokyo,533923671,random_forest,-1.3585907431166564,-1.099550176664433,16.764999945958454
544.4200774074368,642.8485033914666,98.4284259840298,0.32774389732934833,32.77438973293483,0.21731558381385505,0.26534829834410917,0.20956629337527946,-0.05781434708977274,Tokyo,533923672,random_forest,-1.2677569326402314,-1.5478527580844124,15.019166787465414
485.4557198408284,705.7751049756326,220.31938513480426,0.7666952127646501,76.66952127646502,0.4466618083793978,0.5939480729604087,0.41412369644058616,0.6338881446854066,Tokyo,533923673,random_forest,-1.299155384952046,-1.1394254437990428,19.304583311080933
508.9780342024648,699.198283361519,190.22024915905422,0.5592371463753052,55.923714637530516,0.37481015928128425,0.5128053092420386,0.35843334830638773,0.30697430159083855,Tokyo,533923674,random_forest,-0.7771877236443354,-1.3931102231514294,18.147083401679993
1253.3289902967583,701.6487102890463,-551.680280007712,-0.3920456840207062,-39.20456840207061,-0.5417597683224508,-1.4872474294549798,-0.518251145872578,-1.1920637033763692,Tokyo,533923681,random_forest,-0.8763891777836519,-1.2450308462499975,17.556666612625122
1059.913426917254,696.040739018208,-363.87268789904584,-0.2862189754842029,-28.62189754842029,-0.3876190369932067,-0.9809462823633374,-0.37390026424229855,-1.025301250646337,Tokyo,533923683,random_forest,-0.1710863439884366,-0.8891135532175457,18.387083252271015
636.3610649252893,727.1057902597944,90.74472533450502,0.3003331785264494,30.03331785264494,0.1782486773861632,0.24463419190632327,0.16996160913844213,-0.10100834567367381,Tokyo,533923733,random_forest,1.0578002549940309,0.5568575514086025,17.988749901453655
