vulnerability_z,standardized_residual,svi_decile,city
-0.6504739495838873,-0.2121050181760961,3,Tokyo
0.3734805697021919,1.2259297207123028,8,Tokyo
-0.4192460469170565,-0.4985114683162028,4,Tokyo
-0.4107815552867029,-2.087834739049167,4,Tokyo
-0.3431272017693644,1.1233600646809,4,Tokyo
-0.1955895475685034,-1.005127277537721,5,Tokyo
-0.3471670443291714,0.956937644494261,4,Tokyo
-0.2098816412658937,0.4599944763071543,5,Tokyo
-0.6903601003915827,0.3004508396141286,3,Tokyo
-0.3063639451264258,-0.375662707902496,5,Tokyo
0.2954379384038,0.6085796625054893,8,Tokyo
-1.1478160557775925,-1.045293154853287,1,Tokyo
-0.9837620400510676,0.0652270175444992,1,Tokyo
-0.3073773614498839,0.6266279723778302,5,Tokyo
-0.2811657480533162,0.7440154152353605,5,Tokyo
-0.2916033122498009,-1.3436853272175862,5,Tokyo
-0.2960670515592664,-1.251912230802523,5,Tokyo
-0.2716615584462766,0.1565347435874936,5,Tokyo
-0.4230764788868879,-1.2848705362660635,4,Tokyo
-0.2021301548352011,-0.2302939331574688,5,Tokyo
0.2069148331093581,0.5209830229349831,8,Tokyo
-0.5702903543879948,-0.4745828325144137,3,Tokyo
-0.5430391273986581,0.5565860185241102,3,Tokyo
-0.5643495707785254,-0.2559219924055567,3,Tokyo
-0.4182687643875124,-0.4047761088721818,4,Tokyo
0.1530203111845586,0.4104804925318283,7,Tokyo
-0.254470841170311,0.5064975933349213,5,Tokyo
-0.1327459101686761,-0.1610855526489291,6,Tokyo
-0.5595809401308608,-0.8199114128856637,3,Tokyo
0.0753739138458271,-0.8315156461358045,7,Tokyo
-0.5295872181843538,-0.1577471443427522,3,Tokyo
0.6787346026866135,1.1047172717246383,9,Tokyo
0.6824497758129824,0.19893104853471,9,Tokyo
1.5949467098443944,0.5222862586041711,10,Tokyo
-0.266273799495301,0.4828987947869612,5,Tokyo
-0.5567474919804705,-0.6710630247391515,3,Tokyo
-0.2060784104354973,-1.1784935288330012,5,Tokyo
-0.6130740254078413,0.7983444637837332,3,Tokyo
-1.3699649487402124,0.529569248383349,1,Tokyo
-0.3180402350258745,1.137552579221082,5,Tokyo
-0.7698740519260426,0.5161655972287318,2,Tokyo
2.113113919606731,-0.6501952521030229,10,Tokyo
2.7972862771714198,0.392348878969855,10,Tokyo
5.174876345134694,0.9518440128994472,10,Tokyo
4.681146375306604,0.3380186609614862,10,Tokyo
-0.3263146833785575,0.1096633733486244,5,Tokyo
-0.1760489500625146,-0.2993720281058019,6,Tokyo
0.907505174622358,0.9786457184679956,9,Tokyo
0.1776936802137406,0.4152421799371752,7,Tokyo
-0.3656653005263991,0.2135206447599063,4,Tokyo
-0.5081803629440034,-0.5695263891184889,4,Tokyo
-0.1579187833642289,-0.2949530729666755,6,Tokyo
0.272068757168526,-0.6250810596193797,8,Tokyo
0.256089708601512,-0.4301207599613399,8,Tokyo
0.4600708692280306,0.7135448560765473,8,Tokyo
0.5587300464744742,-0.7376624918440601,9,Tokyo
-0.526486990344057,-0.1114430709991597,3,Tokyo
-0.9115581396292232,0.668302263424242,2,Tokyo
-0.9003063634909572,-1.2519769343724751,2,Tokyo
-0.8925504478860715,0.1884558425542289,2,Tokyo
-1.3822424488722618,-0.839538773714153,1,Tokyo
1.7759297975425614,0.7572534734384554,10,Tokyo
-0.9357537119803536,1.0589414866094131,2,Tokyo
-1.7035674141298107,-0.4542018080968682,1,Tokyo
-0.7463185864908843,0.457463716627257,2,Tokyo
-0.0917478273603325,0.1378868998353495,6,Tokyo
-2.299794038467616,-0.795312190965496,1,Tokyo
-0.0664313661763383,-0.5130616816744874,6,Tokyo
-1.1965785824139714,-0.9982925350406876,1,Tokyo
-0.9084375533883238,1.0468213066162282,2,Tokyo
-0.4494814956328449,-0.0943569204953344,4,Tokyo
0.6171103862515724,-0.533180613757915,9,Tokyo
0.5926351520618509,0.4790890636728511,9,Tokyo
-0.2564677901641182,-0.7413032352633994,5,Tokyo
0.4188621519611318,-0.2608807634219536,8,Tokyo
