spatial_unit_id,observed_electricity,predicted_electricity,residual,relative_bias,relative_bias_pct,log_bias,standardized_residual,symmetric_bias,vulnerability_z,vulnerability_z_with_apartment_sensitivity,ntl_value,aging_rate,foreign_rate,rent_home_rate,own_home_rate,apartment_rate,avg_land_price,weighted_avg_height,max_height,pop_density,bldg_count,roof_area,city,model_name,relative_bias_z,log_bias_z,standardized_residual_z,symmetric_bias_z,bias_z,z_weighted_avg_height,z_max_height,z_apartment_rate,z_pop_density,z_bldg_count,z_roof_area,region_code,buurtnaam,municipality_name,ntl_mean,ntl_sum,avg_electricity_delivery_kwh,estimated_total_electricity_kwh,pred_avg_electricity_rf_ntl_only,bias_avg_electricity_rf_ntl_only,rel_bias_avg_electricity_rf_ntl_only,rel_bias_pct,pred_est_total_electricity_rf_ntl_only,rel_bias_est_total_rf_ntl_only,multi_family_housing_pct,single_family_housing_pct,housing_density_per_ha,population_density,address_density,urbanity_level,social_vulnerability,rental_housing_pct,poverty_persons_pct,origin_outside_europe_pct,social_assistance_pct,unemployment_benefit_pct,low_education_pct,owner_occupied_pct,avg_income_per_resident_1000eur,high_education_pct,net_labor_participation_pct,ghsl_height_pixel_count,ghsl_mean_building_height_m,ghsl_median_building_height_m,ghsl_max_building_height_m,flexible_employee_pct,permanent_employee_pct,fold_id,z_ghsl_mean_building_height_m,z_ghsl_median_building_height_m,z_ghsl_max_building_height_m,z_multi_family_housing_pct,z_housing_density_per_ha,z_population_density,z_address_density,LSOA21CD,LSOA21NM,selected_city,local_authority,BNG_E,BNG_N,LAT,LONG,Shape__Area,ntl_pixel_count,ntl_median,ntl_max,ntl_min,households_total,social_rented_pct,private_rented_pct,detached_pct,semi_detached_pct,terraced_pct,flat_apartment_pct,employment_pct,unemployment_pct,inactive_pct,no_qualification_pct,high_qualification_pct,non_white_pct,non_uk_born_pct,household_not_deprived_pct,household_deprived_2plus_pct,bedroom_overcrowded_pct,index_of_multiple_deprivation_imd_score,education_skills_and_training_score,health_deprivation_and_disability_score,barriers_to_housing_and_services_score,living_environment_score,total_domestic_electricity_kwh,domestic_electricity_meters,mean_domestic_electricity_kwh_per_meter,median_domestic_electricity_kwh_per_meter,z_rental_housing_pct,z_unemployment_pct,z_inactive_pct,z_no_qualification_pct,z_non_white_pct,z_non_uk_born_pct,z_household_deprived_2plus_pct,z_bedroom_overcrowded_pct,z_index_of_multiple_deprivation_imd_score,z_education_skills_and_training_score,z_health_deprivation_and_disability_score,z_living_environment_score,z_owner_occupied_pct,z_employment_pct,z_high_qualification_pct,z_household_not_deprived_pct,pred_mean_electricity_rf_ntl_only,bias_mean_electricity_rf_ntl_only,pred_total_electricity_rf_ntl_only,rel_bias_total_rf_ntl_only,z_flat_apartment_pct,z_detached_pct,z_semi_detached_pct,z_terraced_pct
533923271,673.9562610407066,673.3584872747659,-0.5977737659406918,0.3575395979243967,35.75395979243967,0.11133197461676929,-0.0016115085657556621,0.09473437441396255,-0.5550526196154486,-0.40558505384972565,22.33875000476837,0.2762455516014235,0.015569395017793594,0.0,0.694006309148265,0.5783385909568874,166000.0,3.2110154882948536,7.0,9850.076560273676,256.0,49823.54962580444,Tokyo,random_forest,-0.01086207784929046,-0.06058495417420691,-0.0003017763427791537,-0.07680794053577567,-0.01086207784929046,-0.9616795099068312,-0.7873835434773764,0.09334576959325835,-0.49308941171469456,-1.1082946497400448,-0.8134928581559429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533923272,1105.4004110133394,645.7139696436585,-459.6864413696808,-0.37484081270295794,-37.484081270295796,-0.5079135015250913,-1.2392458151174226,-0.4890403094237667,-1.2605773623211216,-0.6798735343345121,25.96083339055379,0.13831345469763548,0.024063611634233106,0.0,0.683524504692388,0.7674661105318039,196397.95979057494,3.015823388880366,4.0,17166.218169551004,441.0,90139.66457712725,Tokyo,random_forest,-1.1649521492183503,-1.5006821867066562,-1.6516810909764839,-1.547235932966959,-1.1649521492183503,-1.0046938129900524,-0.9093856288247799,0.9165213216136859,0.4972030540689605,-0.6964558219464014,0.2351934432564611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533923273,992.4054615180889,717.7957292573207,-274.6097322607681,-0.19826884826700528,-19.826884826700525,-0.2784681863707125,-0.7403067196863343,-0.2690097308259345,1.10470105206721,0.7122279685245685,22.197500069936115,0.32463967055593684,0.014756348661633494,0.2327044025157233,0.5180817610062893,0.45047169811320753,162959.680217998,8.62325480375045,15.0,9814.384286052697,489.0,57716.47033656257,Tokyo,random_forest,-0.8867088372991982,-0.967091589598021,-0.9859451000660262,-0.9930167608813542,-0.8867088372991982,0.23101068079385997,-0.4620446492176337,-0.4631935449301319,-0.4979206181258579,-0.5896003423026452,-0.608185431150635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533923274,720.2691272406904,725.3882437527085,5.119116512018086,0.1738100621164984,17.381006211649844,0.06613821643116631,0.013800371609209985,0.06231130924610013,-0.7483863315036661,-0.5900210157347875,23.789583524068195,0.22588832487309643,0.01954314720812183,0.03229974160206718,0.7215762273901808,0.5568475452196382,184000.0,3.5125330144210545,9.0,15857.934005120309,680.0,81220.7053864354,Tokyo,random_forest,-0.3003843397998913,-0.16568609515681437,0.02026234343462382,-0.15847606343179652,-0.3003843397998913,-0.8952343705154318,-0.7060488199124407,-0.0001937823345548486,0.3201173686993799,-0.16440457955353246,0.003197122742251517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533923281,1228.4744437039833,713.3641797487866,-515.1102639551966,-0.3812585629124885,-38.12585629124885,-0.5194801858945088,-1.3886601419621758,-0.4991500218884329,-0.42711467852201823,-0.7209639059163521,22.4983332157135,0.2590333176912248,0.02721726888784608,0.0,0.6962616822429907,0.29906542056074764,242000.0,4.696227412984971,9.0,10118.17275712045,467.0,54292.41383468474,Tokyo,random_forest,-1.1750652839907583,-1.5275812934288482,-1.8510450932146072,-1.572700559328879,-1.1750652839907583,-0.6343847266493613,-0.7060488199124407,-1.1221877853438582,-0.45680066034526373,-0.6385757704727002,-0.6972505891678893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533923283,1450.7770216267636,702.9964555388598,-747.7805660879036,-0.4611160120208568,-46.11160120208567,-0.6761640975291119,-2.0159044377933495,-0.6361574214285776,-0.7290277315438745,-1.2979729289668447,20.219583471616108,0.317156862745098,0.014215686274509804,0.0,0.8567901234567902,0.07160493827160494,221649.03024814223,2.9999999999999996,3.0,7415.779892286536,575.0,63983.28853088614,Tokyo,random_forest,-1.3009051997005212,-1.8919603260108475,-2.687979113121999,-1.9177986271821112,-1.3009051997005212,-1.0081807986167528,-0.9500529906072478,-2.1122071568876644,-0.8225890002318228,-0.39815094127424894,-0.4451755180733455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533923284,872.0560543096827,664.2972517174134,-207.75880259226938,-0.1071145838767691,-10.711458387676911,-0.21149904540580103,-0.5600866231754339,-0.19897168087721742,-0.9895174952894517,-1.575971999814489,21.078750093777973,0.3150266971777269,0.006102212051868803,0.0,0.8857142857142857,0.022857142857142857,230480.53750861002,3.0842516418656096,15.4,5322.369378064619,452.0,43825.47845352186,Tokyo,random_forest,-0.743067322631148,-0.8113503233565361,-0.7454768632985715,-0.8166029628336918,-0.743067322631148,-0.9896143419346572,-0.4457777045046466,-2.324381426873706,-1.1059471923965896,-0.671968107861374,-0.9695122335561759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533923362,720.2938731571235,680.7327299513325,-39.56114320579096,0.08802545161307675,8.802545161307675,0.0026189740994223554,-0.10665091842378426,0.0017057851585278634,-0.17129658352174376,-0.5896859356452981,20.948333263397217,0.30619684082624543,0.009113001215066828,0.08836524300441827,0.702503681885125,0.25184094256259204,131000.0,5.5630212001411445,15.0,6569.008729129407,589.0,56184.38309937661,Tokyo,random_forest,-0.4355643170653334,-0.31340438882029054,-0.14045618846810165,-0.311130951664497,-0.4355643170653334,-0.44337017850304655,-0.4620446492176337,-1.3277318321984972,-0.9372055765504156,-0.36698475971148675,-0.6480374580670573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533923364,953.8741986102283,684.7648692471806,-269.1093293630477,-0.21885783276663928,-21.88578327666393,-0.29899824154500626,-0.7254784570729106,-0.28782613869081936,1.9599136160612358,1.6198548423768317,23.455833435058594,0.29887149617764835,0.015653440116490717,0.3920595533498759,0.3672456575682383,0.6071133167907361,168420.66544884196,8.678269477275144,27.0,11133.161562657886,623.0,63686.03668107645,Tokyo,random_forest,-0.9191531002065649,-1.0148356212935645,-0.9661597030209241,-1.0404120550034608,-0.9191531002065649,0.24313421370381957,0.025963692171980263,0.21858746300600446,-0.31941461444042524,-0.2912954616304928,-0.4529075116779198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533923371,872.1025015669969,678.2499818944817,-193.85251967251506,-0.14797315666293273,-14.797315666293272,-0.21582813600448567,-0.5225973666709433,-0.2087084796515415,-0.2706989005270767,-0.6691473512232482,21.32000009218852,0.31576378721327475,0.01171303074670571,0.046255506607929514,0.7235682819383259,0.2511013215859031,174629.7845634125,4.4619256819192215,15.0,9466.015632973278,548.0,75520.95713212765,Tokyo,random_forest,-0.8074525417038826,-0.821417916307542,-0.6954548314392531,-0.841128283767985,-0.8074525417038826,-0.6860175832210015,-0.4620446492176337,-1.3309510247683582,-0.5450748246576564,-0.45825714857386174,-0.14506239886613403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533923372,831.7220332159189,690.5431646737569,-141.17886854216206,-0.048903646915675066,-4.890364691567506,-0.12955168756841332,-0.38059709027438476,-0.12482070193108913,0.031591292393176346,-0.18174313348978566,20.831249952316284,0.2979439252336449,0.019065420560747663,0.0,0.5497124075595727,0.4182415776499589,218858.5516685279,5.690515110994618,12.0,11188.065824466996,439.0,56310.70719478159,Tokyo,random_forest,-0.6513381291450169,-0.6207762008450082,-0.505983419833909,-0.6298294042549334,-0.6513381291450169,-0.4152744628507895,-0.5840467345650372,-0.603474807348477,-0.3119829271231611,-0.7009081335982246,-0.6447515673370237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533923373,900.4901917617899,654.6472902785738,-245.8429014832162,-0.1652186732086594,-16.52186732086594,-0.25884131481296596,-0.6627556512905552,-0.24775132678933956,1.1849429851642084,0.7046467492336034,22.378333409627277,0.33796832753959055,0.021629972962533797,0.22263109475620976,0.563017479300828,0.4029438822447102,167000.0,5.919314062578873,12.0,10341.335054699857,614.0,65871.7378393073,Tokyo,random_forest,-0.8346281448907636,-0.9214479724824304,-0.8824684676726053,-0.9394704985386207,-0.8346281448907636,-0.36485424872280964,-0.5840467345650372,-0.6700578666946753,-0.42659403590546063,-0.3113308640636971,-0.3960539466361149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533923374,811.23524123806,711.5899838543165,-99.6452573837433,-0.003478690707537861,-0.34786907075378615,-0.07333743286447574,-0.2686286935963714,-0.07068927910934253,-0.6440689004743989,-0.8455083532111017,26.06375002861023,0.2652751423149905,0.00683111954459203,0.0,0.6277310924369748,0.3302521008403361,243000.0,4.578103994727584,12.0,11529.396438174042,504.0,64377.562860951315,Tokyo,random_forest,-0.5797571717744082,-0.49004614992499274,-0.3565836389875356,-0.49348166326699144,-0.5797571717744082,-0.6604154754828986,-0.5840467345650372,-0.9864480854179271,-0.26578136991618023,-0.5562080049139715,-0.43491981537388835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533923381,1141.171768884519,700.1259598153524,-441.0458090691665,-0.33354153081327415,-33.35415308132742,-0.44889986979718915,-1.188993461576767,-0.43213456179058096,-0.8729570865455304,-1.0187750053811964,20.866666793823242,0.2780557541100786,0.013581129378127233,0.0,0.8065630397236615,0.33506044905008636,232000.0,4.518284194668965,12.0,9370.72113419598,528.0,70912.1517904998,Tokyo,random_forest,-1.0998724577193273,-1.3634419952037118,-1.5846292189417504,-1.4039001450907584,-1.0998724577193273,-0.6735979096993328,-0.5840467345650372,-0.9655198000961301,-0.5579736214838582,-0.5027802650920934,-0.26494475939310863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533923382,1003.4010996146512,685.4636143233225,-317.93748529132864,-0.2467597322628097,-24.675973226280973,-0.33793636796342863,-0.8571118542071124,-0.3270282001619879,-0.3965207327537694,-1.130131852490499,20.958333214124043,0.3862385321100918,0.011009174311926606,0.0,0.8789144050104384,0.008350730688935281,212767.35130985687,3.0861090550196866,7.599999999999999,6178.307998241228,518.0,69398.54893190683,Tokyo,random_forest,-0.9631211046938563,-1.1053888675514714,-1.1417985552987393,-1.139155303287652,-0.9631211046938563,-0.9892050255094542,-0.7629831264078958,-2.3875204342018805,-0.9900897347362149,-0.5250418233512093,-0.3043159782097428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533923383,728.9810193634462,755.9219605163838,26.940941152937693,0.1860379197917296,18.603791979172957,0.08770323023605142,0.0726287433660749,0.0835729234842249,-0.18277242315984243,-0.43405391761686385,23.729166587193806,0.2791293213828425,0.019206145966709345,0.0,0.5860420650095602,0.3623326959847037,186000.0,3.3699945048529227,9.0,10333.74854119398,495.0,51631.908597910486,Tokyo,random_forest,-0.28111559785605655,-0.11553519717459855,0.09875722331844417,-0.10492171514371214,-0.28111559785605655,-0.9266454505232079,-0.7060488199124407,-0.8468176303870398,-0.42762092515496747,-0.5762434073471757,-0.7664545638070572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
