city,role,unit_id,ntl,observed,predicted,svi,svi_component_count,height,apartment,pop_density,lon,lat,bias,relative_bias,log_bias,standardized_residual,z_ntl,z_svi,z_height,z_apartment,z_pop_density,actual_vulnerable_low_energy,ntl_detected_low_energy,missed,missed_label,threshold,z_ntl_x_z_svi,z_ntl_x_z_height,z_ntl_x_z_apartment,z_svi_x_z_height,z_svi_x_z_apartment,z_svi_x_z_pop_density
Amsterdam,calibration,BU0363AE05,94.23085021972656,1800.0,2169.3149625820074,0.23150683346354875,9,5.909947267600468,94.0,8636.0,,,369.3149625820074,0.20517497921222633,0.18662476736502942,0.5290015257085412,1.9656129961507864,0.23150683346354867,1.4676782549448915,0.4377932843960617,-0.4629879235606842,False,False,False,0,0.25,0.45505284055366707,2.884887452087586,0.8605321694364362,0.33977754534559873,0.10135213698213905,-0.10718486811539751
Amsterdam,calibration,BU0363AF01,62.84809875488281,2200.0,2129.610480258207,-0.41051488053387974,9,4.310025879120595,100.0,4447.0,,,-70.38951974179281,-0.03199523624626946,-0.0325182704844762,-0.10082495189734288,0.8235116910128659,-0.4105148805338796,0.5927318288121276,0.6378003686379172,-0.9776614371180091,False,False,False,0,0.25,-0.3380638034543998,0.48812159066222377,0.5252360601056405,-0.24332523589343852,-0.26182654213585893,0.40134456806108054
Amsterdam,calibration,BU0363AF02,71.92475128173828,1810.0,2050.521129380067,-0.1841535450737268,9,4.185996894653027,93.0,20986.0,,,240.52112938006712,0.1328846018674404,0.12476712502052578,0.3445190617722233,1.1538350760996696,-0.1841535450737267,0.524904298360846,0.40445877035575245,1.0543713250506699,False,False,False,0,0.25,-0.21248281969416738,0.6056529910442304,0.4666787160726084,-0.09666298736758693,-0.07448251639717213,-0.19416621733216347
Amsterdam,calibration,BU0363AF03,63.773868560791016,2180.0,2280.4726315706835,-0.4668162511647193,9,3.5917489653633488,96.0,16170.0,,,100.47263157068346,0.046088363105818105,0.04505783923135098,0.14391557553274478,0.8572029020836828,-0.4668162511647191,0.1999288928737032,0.5044623124766802,0.46266264964076864,False,False,False,0,0.25,-0.4001562452382226,0.1713796271817161,0.43242655824685583,-0.09333005627081485,-0.23549120556424893,-0.2159784436592395
Amsterdam,calibration,BU0363AF04,53.55232238769531,1820.0,2194.3734558448937,0.38892360426382633,9,2.052513850982799,97.0,11036.0,,,374.37345584489367,0.20569970101367785,0.18706006316372115,0.5362472398684678,0.4852138099896432,0.38892360426382616,-0.6418301285397795,0.5377968265169895,-0.1681164906321619,False,False,False,0,0.25,0.18871110381975534,-0.3114248420349288,0.2609464471946476,-0.24962288691680587,0.2091618801306352,-0.06538447147284618
Amsterdam,calibration,BU0363AF05,76.8084716796875,1600.0,2126.842232825001,0.41878794199114244,9,5.356982740488919,95.0,26623.0,,,526.8422328250008,0.3292763955156255,0.2846347306553145,0.7546413582153031,1.3315665744571308,0.4187879419911423,1.1652794369416346,0.4711277984363709,1.7469506031415367,False,False,False,0,0.25,0.5576440253410969,1.5516471481337066,0.627338028695448,0.4880049772413842,0.19730264112198548,0.7316018478498288
Amsterdam,calibration,BU0363AF06,69.52081298828125,1740.0,1999.699150472468,-0.07495998566030815,9,6.1362211165889615,100.0,15612.0,,,259.6991504724681,0.14925238532900464,0.13911163125480197,0.37198938776990864,1.0663494053322746,-0.07495998566030809,1.5914202693496686,0.6378003686379172,0.39410504148488723,False,False,False,0,0.25,-0.07993353613258537,1.6970100578547473,0.6801180438177485,-0.1192928405699748,-0.04780950648723749,-0.029542108258362273
Amsterdam,calibration,BU0363AF07,62.87613677978516,1730.0,2129.610480258207,-0.3901494466922632,9,4.771584671476613,100.0,17811.0,,,399.6104802582072,0.2309887169122585,0.20781768137010648,0.5723963964735758,0.8245320688745821,-0.39014944669226304,0.8451437402534455,0.6378003686379172,0.6642809919056457,False,False,False,0,0.25,-0.32169073045144514,0.6968481166475758,0.525886857481993,-0.3297323626353114,-0.2488374609242048,-0.2591688614401753
Amsterdam,calibration,BU0363AF08,86.0977783203125,1830.0,2149.194212726344,0.17972803275183805,9,6.171871968678066,95.0,23549.0,,,319.1942127263442,0.17442306706357605,0.16077702025843,0.4572092729443048,1.669629005024099,0.179728032751838,1.6109165932619245,0.4711277984363709,1.3692694427989212,False,False,False,0,0.25,0.3000791364983899,2.689633068784718,0.7866086373425122,0.28952687023425844,0.0846748723876734,0.24609610326145545
Amsterdam,calibration,BU0363AF09,74.34925079345703,1790.0,2110.5575021987734,-0.02410312049946506,9,5.63157093219268,98.0,8024.0,,,320.55750219877336,0.1790824034630019,0.1647365117871562,0.4591620294907913,1.2420690239656562,-0.024103120499465024,1.3154430379281379,0.5711313405572986,-0.5381801389574573,False,False,False,0,0.25,-0.029937739353297122,1.6338710502018199,0.7093845467222007,-0.031706282053364246,-0.013766047522473564,0.012971820739710425
Amsterdam,calibration,BU0363AG01,100.51952362060548,2290.0,1975.922854949849,-0.21283182215262827,9,6.493010566348121,85.0,12989.0,,,-314.0771450501511,-0.1371515917249568,-0.1475162600198754,-0.4498796576237262,2.194474449130008,-0.21283182215262816,1.7865371395886835,0.13778265803327844,0.07183513791342308,False,False,False,0,0.25,-0.4670539956757245,3.920510105249176,0.30236052258724694,-0.3802319547620037,-0.0293245341702551,-0.015288803296699177
Amsterdam,calibration,BU0363AG02,96.12907409667967,2100.0,2023.373988532614,0.5040910887794854,9,6.006809064320156,97.0,8741.0,,,-76.62601146738598,-0.03648857688923142,-0.03717093534872884,-0.10975801438374268,2.0346943821389063,0.5040910887794852,1.5206489093026105,0.5377968265169895,-0.45008729837006134,False,False,False,0,0.25,1.025671306425903,3.094055792963677,1.0942521816462505,0.7665455643416895,0.27109858782110113,-0.22688499628118122
Amsterdam,calibration,BU0363AG03,90.76349639892578,1900.0,2162.157054628678,0.39210240796393003,9,5.916787023897524,95.0,9019.0,,,262.157054628678,0.13797739717298843,0.12925247362023562,0.37551005489801526,1.8394268225596098,0.39210240796392987,1.4714187014260867,0.4711277984363709,-0.41593135738917414,False,False,False,0,0.25,0.7212436863990633,2.706567026618974,0.866605109297318,0.5769468159523273,0.18473034422564602,-0.16308768678000107
Amsterdam,calibration,BU0363AG04,109.8102035522461,2230.0,1964.6555903603548,-0.3864001743559677,9,7.069794725488733,91.0,11149.0,,,-265.34440963964516,-0.11898852450208304,-0.12668462759399368,-0.38007557710699424,2.5325868573881616,-0.3864001743559675,2.101962161295254,0.3377897422751339,-0.15423296066511066,False,False,False,0,0.25,-0.9785920032664175,5.323401744423575,0.8554818618465384,-0.8121985456141324,-0.13052201531076907,0.05959564289243584
